"BJ1569542525088169984","北京","朝阳","广渠门"
"BJ1569543040727515136","北京","朝阳","广渠门"
"BJ1569544795016134656","北京","海淀","五棵松"
"BJ1569558778725007360","北京","朝阳","工体"
"BJ1569563420087287808","北京","朝阳","望京"
"BJ1569572323751624704","北京","丰台","丽泽"
"BJ1569604999934115840","北京","朝阳","牡丹园"
"BJ1569612374992748544","北京","大兴","瀛海"
"BJ1569626528411549696","北京","东城","金宝街"
"BJ1569642029401505792","北京","朝阳","CBD"
"BJ1569644816898195456","北京","朝阳","奥林匹克公园"
"BJ1569652294914408448","北京","昌平","北七家"
"BJ1569661805515505664","北京","石景山","城子"
"BJ1569664391366836224","北京","密云","古北口镇"
"BJ1569684532876017664","北京","西城","白纸坊"
"BJ1569696220761292800","北京","朝阳","华威桥"
"BJ1569698027877171200","北京","房山","良乡"
"BJ1569764810143301632","北京","石景山","鲁谷"
"BJ1569865692793012224","北京","东城","崇文门"
"BJ1569886924280168448","北京","海淀","四季青"
"BJ1569890403740549120","北京","朝阳","华威桥"
"BJ1569898463376703488","北京","丰台","看丹桥"
"BJ1569899976912273408","北京","海淀","五道口"
"BJ1569905801596764160","北京","昌平","东关"
"BJ1569916677510922240","北京","大兴","亦庄开发区其它"
"BJ1569917380195254272","北京","朝阳","双井"
"BJ1569921157254086656","北京","海淀","田村"
"BJ1569975492793073664","北京","房山","阎村"
"BJ1569979533245808640","北京","海淀","公主坟"
"BJ1569982322852233216","北京","通州","九棵树(家乐福)"
"BJ1569996088989974528","北京","房山","阎村"
"BJ1570000641869217792","北京","西城","天宁寺"
"BJ1570022628561780736","北京","石景山","城子"
"BJ1570039878052216832","北京","朝阳","中央别墅区"
"BJ1570226597846319104","北京","朝阳","健翔桥"
"BJ1570247804960374784","北京","丰台","岳各庄"
"BJ1570269500954116096","北京","海淀","五棵松"
"BJ1570283154827116544","北京","房山","城关"
"BJ1570326962667257856","北京","朝阳","望京"
"BJ1570327834264600576","北京","朝阳","望京"
"BJ1570331915913789440","北京","西城","木樨地"
"BJ1570333186989228032","北京","大兴","黄村中"
"BJ1570341745797890048","北京","海淀","安宁庄"
"BJ1570349811427704832","北京","海淀","西山"
"BJ1570350433774338048","北京","朝阳","望京"
"BJ1570357137119379456","北京","大兴","天宫院"
"BJ1570357366937878528","北京","朝阳","东大桥"
"BJ1570357914986610688","北京","朝阳","广渠门"
"BJ1570383238310920192","北京","丰台","岳各庄"
"BJ1570384714483630080","北京","西城","菜户营"
"BJ1570386481342578688","北京","石景山","古城"
"BJ1570387212523012096","北京","海淀","苏州桥"
"BJ1570387996929163264","北京","昌平","南邵"
"BJ1570631991043293184","北京","丰台","马家堡"
"BJ1570642438983254016","北京","石景山","苹果园"
"BJ1570650592261439488","北京","海淀","田村"
"BJ1570652788180910080","北京","西城","车公庄"
"BJ1570704432511844352","北京","昌平","鼓楼大街"
"BJ1570711987074105344","北京","丰台","马家堡"
"BJ1570713741446610944","北京","朝阳","马甸"
"BJ1570731574989684736","北京","海淀","万柳"
"BJ1570749512748630016","北京","西城","白纸坊"
"BJ1570752998265585664","北京","海淀","万柳"
"BJ1570759440938827776","北京","西城","菜户营"
"BJ1570989956023713792","北京","顺义","马坡"
"BJ1570997027406348288","北京","石景山","石景山其它"
"BJ1570999728450043904","北京","西城","木樨地"
"BJ1571003283873464320","北京","昌平","昌平其它"
"BJ1571003752310112256","北京","大兴","亦庄"
"BJ1571027254308241408","北京","朝阳","潘家园"
"BJ1571031737943719936","北京","顺义","后沙峪"
"BJ1571055902557995008","北京","西城","小西天"
"BJ1571059003474051072","北京","怀柔","怀柔"
"BJ1571075214022803456","北京","通州","通州其它"
"BJ1571082818820243456","北京","怀柔","怀柔"
"BJ1571091652347428864","北京","石景山","石景山其它"
"BJ1571094508530040832","北京","海淀","皂君庙"
"BJ1571094882007646208","北京","顺义","后沙峪"
"BJ1571114387693895680","北京","西城","太平桥"
"BJ1571115370104750080","北京","朝阳","常营"
"BJ1571115936591642624","北京","朝阳","中央别墅区"
"BJ1571119853127860224","北京","顺义","顺义其它"
"BJ1571123668954644480","北京","昌平","沙河"
"BJ1571126314826465280","北京","石景山","石景山其它"
"BJ1571133287189970944","北京","海淀","五道口"
"BJ1571154728983724032","北京","通州","梨园"
"BJ1571339013917245440","北京","朝阳","中央别墅区"
"BJ1571345620969455616","北京","朝阳","首都机场"
"BJ1571346988400640000","北京","丰台","刘家窑"
"BJ1571357160036630528","北京","昌平","北七家"
"BJ1571362812003876864","北京","通州","通州其它"
"BJ1571363953877975040","北京","海淀","定慧寺"
"BJ1571378315728519168","北京","丰台","西红门"
"BJ1571383262952030208","北京","丰台","丽泽"
"BJ1571394487014391808","北京","朝阳","酒仙桥"
"BJ1571396618672930816","北京","朝阳","健翔桥"
"BJ1571398585495322624","北京","大兴","高米店"
"BJ1571404300209356800","北京","通州","通州其它"
"BJ1571433100498436096","北京","西城","马甸"
"BJ1571438910288953344","北京","海淀","马甸"
"BJ1571450499838771200","北京","通州","九棵树(家乐福)"
"BJ1571452247726882816","北京","海淀","五道口"
"BJ1571476219197652992","北京","西城","牛街"
"BJ1571700572736716800","北京","西城","天宁寺"
"BJ1571702724838293504","北京","朝阳","三里屯"
"BJ1571702733314981888","北京","朝阳","中央别墅区"
"BJ1571719641988857856","北京","顺义","后沙峪"
"BJ1571720303464153088","北京","海淀","中关村"
"BJ1571743723459444736","北京","顺义","后沙峪"
"BJ1571772412964372480","北京","西城","长椿街"
"BJ1571782935957209088","北京","海淀","上地"
"BJ1571793173456355328","北京","海淀","苏州桥"
"BJ1571813033301245952","北京","丰台","草桥"
"BJ1571834989027262464","北京","西城","木樨地"
"BJ1571842485028651008","北京","丰台","玉泉营"
"BJ1571845354129719296","北京","房山","阎村"
"BJ1571888740207427584","北京","怀柔","怀柔"
"BJ1572045734235078656","北京","海淀","甘家口"
"BJ1572072026846265344","北京","通州","武夷花园"
"BJ1572072295705346048","北京","东城","陶然亭"
"BJ1572072719581708288","北京","昌平","北七家"
"BJ1572138224178954240","北京","东城","东直门"
"BJ1572165103489384448","北京","西城","官园"
"BJ1572179700996898816","北京","海淀","海淀北部新区"
"BJ1572189885987553280","北京","石景山","苹果园"
"BJ1572433976147050496","北京","海淀","双榆树"
"BJ1572437608284291072","北京","朝阳","亚运村"
"BJ1572438748786851840","北京","朝阳","酒仙桥"
"BJ1572441571926736896","北京","西城","马甸"
"BJ1572449762253209600","北京","东城","六铺炕"
"BJ1572460577547091968","北京","东城","灯市口"
"BJ1572468148500692992","北京","丰台","北京南站"
"BJ1572495689500327936","北京","朝阳","健翔桥"
"BJ1572514062292484096","北京","东城","安定门"
"BJ1572538477256376320","北京","东城","朝阳门内"
"BJ1572569713693687808","北京","大兴","高米店"
"BJ1572571570516262912","北京","大兴","高米店"
"BJ1572572696091295744","北京","海淀","世纪城"
"BJ1572572836877303808","北京","东城","永定门"
"BJ1572575346673319936","北京","朝阳","四惠"
"BJ1572782913211072512","北京","西城","木樨地"
"BJ1572783334516326400","北京","西城","木樨地"
"BJ1572785510194085888","北京","昌平","回龙观"
"BJ1572788537441386496","北京","丰台","旧宫"
"BJ1572802830840889344","北京","丰台","丽泽"
"BJ1572817309486022656","北京","朝阳","牡丹园"
"BJ1572820995465543680","北京","大兴","瀛海"
"BJ1572821211400896512","北京","丰台","岳各庄"
"BJ1572845004819267584","北京","东城","交道口"
"BJ1572857081931759616","北京","顺义","马坡"
"BJ1572858536763850752","北京","朝阳","首都机场"
"BJ1572865476575363072","北京","石景山","苹果园"
"BJ1572882642028724224","北京","丰台","岳各庄"
"BJ1572904904039596032","北京","西城","官园"
"BJ1572905302854991872","北京","昌平","沙河"
"BJ1572914061127974912","北京","朝阳","成寿寺"
"BJ1572914468155817984","北京","西城","右安门内"
"BJ1572945769919414272","北京","西城","马甸"
"BJ1572947545942917120","北京","门头沟","大峪"
"BJ1572948173540818944","北京","东城","朝阳门内"
"BJ1573108696412585984","北京","朝阳","朝阳其它"
"BJ1573166743910612992","北京","海淀","中关村"
"BJ1573171036684288000","北京","大兴","高米店"
"BJ1573178763187847168","北京","海淀","甘家口"
"BJ1573181803215192064","北京","丰台","科技园区"
"BJ1573188345138249728","北京","朝阳","中央别墅区"
"BJ1573190713531695104","北京","丰台","西红门"
"BJ1573207200187285504","北京","西城","车公庄"
"BJ1573207927752228864","北京","西城","车公庄"
"BJ1573223022897135616","北京","东城","东直门"
"BJ1573225966312882176","北京","东城","东花市"
"BJ1573226614425124864","北京","丰台","科技园区"
"BJ1573231582372691968","北京","朝阳","首都机场"
"BJ1573244620521865216","北京","西城","车公庄"
"BJ1573253658722697216","北京","通州","临河里"
"BJ1573261378737668096","北京","石景山","鲁谷"
"BJ1573262150414106624","北京","大兴","黄村火车站"
"BJ1573271720855339008","北京","通州","乔庄"
"BJ1573282561029832704","北京","石景山","古城"
"BJ1573284979801063424","北京","朝阳","CBD"
"BJ1573285316230381568","北京","朝阳","广渠门"
"BJ1573312888427249664","北京","亦庄开发区","亦庄开发区其它"
"BJ1573380990489853952","北京","海淀","海淀其它"
"BJ1573384137262235648","北京","海淀","海淀其它"
"BJ1573541171249020928","北京","通州","北关"
"BJ1573579804538568704","北京","石景山","杨庄"
"BJ1573584382558470144","北京","通州","通州其它"
"BJ1573605011261227008","北京","大兴","天宫院南"
"BJ1573617811001966592","北京","朝阳","CBD"
"BJ1573623614601691136","北京","西城","小西天"
"BJ1573626341247418368","北京","海淀","西山"
"BJ1573639067390705664","北京","通州","北关"
"BJ1573659936494190592","北京","西城","小西天"
"BJ1573678143984631808","北京","丰台","科技园区"
"BJ1573678907201159168","北京","西城","小西天"
"BJ1573679835572600832","北京","朝阳","百子湾"
"BJ1573692414185439232","北京","朝阳","劲松"
"BJ1573882252113215488","北京","昌平","霍营"
"BJ1573898556710846464","北京","顺义","顺义其它"
"BJ1573899979729141760","北京","海淀","五道口"
"BJ1573903418399916032","北京","顺义","后沙峪"
"BJ1573908177940905984","北京","昌平","南邵"
"BJ1573908580128522240","北京","朝阳","高碑店"
"BJ1573918529659338752","北京","海淀","万柳"
"BJ1573948036067885056","北京","朝阳","成寿寺"
"BJ1573949293784465408","北京","朝阳","中央别墅区"
"BJ1573965840066281472","北京","丰台","六里桥"
"BJ1573976916552056832","北京","朝阳","亚运村"
"BJ1573998874773684224","北京","丰台","花乡"
"BJ1574002539068653568","北京","海淀","白石桥"
"BJ1574051869603397632","北京","朝阳","亚运村小营"
"BJ1574235072825917440","北京","海淀","公主坟"
"BJ1574241335798398976","北京","顺义","后沙峪"
"BJ1574254426598670336","北京","丰台","科技园区"
"BJ1574255041831763968","北京","通州","九棵树(家乐福)"
"BJ1574260882840485888","北京","朝阳","芍药居"
"BJ1574270207755550720","北京","亦庄开发区","亦庄开发区其它"
"BJ1574276269229473792","北京","朝阳","望京"
"BJ1574296095687704576","北京","顺义","后沙峪"
"BJ1574323723698176000","北京","海淀","双榆树"
"BJ1574364968915042304","北京","海淀","万柳"
"BJ1574388482409758720","北京","西城","小西天"
"BJ1574394388904148992","北京","通州","万达"
"BJ1574402624541687808","北京","海淀","五道口"
"BJ1574597499451080704","北京","密云","鼓楼街道"
"BJ1574605258221420544","北京","石景山","苹果园"
"BJ1574609607056162816","北京","朝阳","十八里店"
"BJ1574613637014749184","北京","朝阳","成寿寺"
"BJ1574620153188974592","北京","东城","安定门"
"BJ1574621989874696192","北京","大兴","大兴新机场"
"BJ1574622771764264960","北京","丰台","玉泉营"
"BJ1574626284464504832","北京","海淀","定慧寺"
"BJ1574628181590147072","北京","顺义","后沙峪"
"BJ1574631166965710848","北京","东城","朝阳门外"
"BJ1574637253076975616","北京","昌平","东关"
"BJ1574641743838576640","北京","昌平","回龙观"
"BJ1574647168428408832","北京","大兴","亦庄开发区其它"
"BJ1574648177410179072","北京","海淀","田村"
"BJ1574675190669901824","北京","朝阳","百子湾"
"BJ1574685416630517760","北京","通州","果园"
"BJ1574702239728009216","北京","东城","安定门"
"BJ1574734695650820096","北京","海淀","苏州桥"
"BJ1574734949796282368","北京","朝阳","奥林匹克公园"
"BJ1574735792465510400","北京","顺义","后沙峪"
"BJ1574736166530318336","北京","朝阳","CBD"
"BJ1574736354934259712","北京","海淀","苏州桥"
"BJ1574736832757760000","北京","朝阳","东大桥"
"BJ1574755160024940544","北京","朝阳","朝阳公园"
"BJ1574759150506737664","北京","石景山","城子"
"BJ1574765087804096512","北京","通州","武夷花园"
"BJ1574980207708733440","北京","石景山","石景山其它"
"BJ1574994023230210048","北京","丰台","草桥"
"BJ1574995673504284672","北京","大兴","高米店"
"BJ1575000657834803200","北京","朝阳","大望路"
"BJ1575016095138447360","北京","石景山","八角"
"BJ1575024209426382848","北京","海淀","定慧寺"
"BJ1575029372769796096","北京","顺义","后沙峪"
"BJ1575033324097765376","北京","海淀","万寿路"
"BJ1575038534912311296","北京","东城","天坛"
"BJ1575045016751964160","北京","通州","临河里"
"BJ1575047434252320768","北京","东城","广渠门"
"BJ1575051241162014720","北京","朝阳","CBD"
"BJ1575051642351386624","北京","通州","潞苑"
"BJ1575055208461893632","北京","朝阳","百子湾"
"BJ1575069610120577024","北京","海淀","紫竹桥"
"BJ1575105729977647104","北京","朝阳","四惠"
"BJ1575116122921893888","北京","丰台","草桥"
"BJ1575124961750679552","北京","东城","陶然亭"
"BJ1575333543125450752","北京","朝阳","大望路"
"BJ1575350025301524480","北京","通州","通州其它"
"BJ1575359783572078592","北京","朝阳","朝阳公园"
"BJ1575365292840714240","北京","朝阳","欢乐谷"
"BJ1575379916432605184","北京","海淀","双榆树"
"BJ1575382758115508224","北京","石景山","杨庄"
"BJ1575389120954368000","北京","通州","潞苑"
"BJ1575407489053097984","北京","顺义","顺义其它"
"BJ1575426481117462528","北京","朝阳","红庙"
"BJ1575435359402065920","北京","顺义","后沙峪"
"BJ1575435651178823680","北京","西城","宣武门"
"BJ1575440198932627456","北京","丰台","西红门"
"BJ1575446438647693312","北京","朝阳","亚运村小营"
"BJ1575454356960968704","北京","丰台","岳各庄"
"BJ1575688519815266304","北京","石景山","鲁谷"
"BJ1575689186919317504","北京","海淀","六里桥"
"BJ1575710500082155520","北京","东城","天坛"
"BJ1575711403120001024","北京","石景山","杨庄"
"BJ1575718171048935424","北京","海淀","甘家口"
"BJ1575735170688876544","北京","丰台","科技园区"
"BJ1575755850566336512","北京","东城","东四"
"BJ1575764295138934784","北京","大兴","亦庄开发区其它"
"BJ1575777917453991936","北京","朝阳","华威桥"
"BJ1575779891343785984","北京","房山","长阳"
"BJ1575802263752933376","北京","东城","陶然亭"
"BJ1575805839967518720","北京","东城","东单"
"BJ1575811745153286144","北京","海淀","知春路"
"BJ1575817721419923456","北京","海淀","皂君庙"
"BJ1575825035195580416","北京","顺义","顺义其它"
"BJ1575828985118457856","北京","顺义","后沙峪"
"BJ1575832270852325376","北京","门头沟","门头沟其它"
"BJ1575836556269191168","北京","西城","广安门"
"BJ1575848537525059584","北京","海淀","万柳"
"BJ1575881626817134592","北京","朝阳","三里屯"
"BJ1576064570370293760","北京","东城","安贞"
"BJ1576075226100269056","北京","海淀","北太平庄"
"BJ1576085741681770496","北京","朝阳","大望路"
"BJ1576105117281681408","北京","朝阳","定福庄"
"BJ1576105222932004864","北京","东城","西单"
"BJ1576117785224806400","北京","海淀","苏州桥"
"BJ1576135061558788096","北京","海淀","定慧寺"
"BJ1576142495031492608","北京","东城","东四"
"BJ1576144427389288448","北京","昌平","沙河"
"BJ1576164337733599232","北京","大兴","黄村火车站"
"BJ1576166501738610688","北京","石景山","老山"
"BJ1576170969322487808","北京","东城","地安门"
"BJ1576171496311619584","北京","朝阳","立水桥"
"BJ1576177257695674368","北京","通州","武夷花园"
"BJ1576402613841166336","北京","石景山","石景山其它"
"BJ1576419582099324928","北京","大兴","亦庄开发区其它"
"BJ1576420268056772608","北京","朝阳","农展馆"
"BJ1576420357168955392","北京","朝阳","豆各庄"
"BJ1576429521857413120","北京","东城","和平里"
"BJ1576431559592902656","北京","通州","马驹桥"
"BJ1576433603401744384","北京","朝阳","亚运村小营"
"BJ1576433612134285312","北京","朝阳","三里屯"
"BJ1576435994251493376","北京","房山","良乡"
"BJ1576436310774644736","北京","西城","马甸"
"BJ1576440595264569344","北京","海淀","上地"
"BJ1576448201391603712","北京","大兴","黄村火车站"
"BJ1576469784130748416","北京","东城","灯市口"
"BJ1576474506531176448","北京","朝阳","望京"
"BJ1576479811667230720","北京","房山","房山其它"
"BJ1576487014482575360","北京","通州","潞苑"
"BJ1576490790668992512","北京","大兴","天宫院"
"BJ1576499406813790208","北京","海淀","世纪城"
"BJ1576515427213770752","北京","海淀","公主坟"
"BJ1576516454495289344","北京","海淀","公主坟"
"BJ1576518056035745792","北京","通州","通州其它"
"BJ1576525951230017536","北京","大兴","高米店"
"BJ1576539751689748480","北京","朝阳","CBD"
"BJ1576540656375955456","北京","石景山","杨庄"
"BJ1576552235037360128","北京","房山","阎村"
"BJ1576784768442302464","北京","昌平","西关环岛"
"BJ1576792842179706880","北京","海淀","甘家口"
"BJ1576794236789981184","北京","朝阳","中央别墅区"
"BJ1576796167004487680","北京","朝阳","大山子"
"BJ1576803683872538624","北京","大兴","瀛海"
"BJ1576804529725243392","北京","西城","木樨地"
"BJ1576807997206691840","北京","朝阳","东坝"
"BJ1576812646441680896","北京","石景山","石景山其它"
"BJ1576814311194492928","北京","东城","东四"
"BJ1576822322478710784","北京","通州","乔庄"
"BJ1576824221089136640","北京","大兴","亦庄开发区其它"
"BJ1576829157604589568","北京","东城","天坛"
"BJ1576846604810321920","北京","石景山","鲁谷"
"BJ1576857724765863936","北京","丰台","岳各庄"
"BJ1576876475074740224","北京","东城","安贞"
"BJ1576907152159670272","北京","朝阳","团结湖"
"BJ1577137362473844736","北京","丰台","岳各庄"
"BJ1577139152485351424","北京","海淀","公主坟"
"BJ1577143181399556096","北京","门头沟","大峪"
"BJ1577156372443693056","北京","朝阳","亚运村"
"BJ1577157017288572928","北京","海淀","公主坟"
"BJ1577164849366958080","北京","西城","车公庄"
"BJ1577173429042282496","北京","海淀","苏州桥"
"BJ1577178868727414784","北京","海淀","奥林匹克公园"
"BJ1577187992202641408","北京","海淀","玉泉路"
"BJ1577206500454039552","北京","西城","宣武门"
"BJ1577219520819363840","北京","丰台","刘家窑"
"BJ1577232231800242176","北京","顺义","马坡"
"BJ1577236890975731712","北京","东城","陶然亭"
"BJ1577249710320648192","北京","丰台","六里桥"
"BJ1577275559547764736","北京","通州","临河里"
"BJ1577497312047923200","北京","海淀","六里桥"
"BJ1577502552105156608","北京","东城","东四"
"BJ1577506494297931776","北京","昌平","东关"
"BJ1577507180213436416","北京","西城","广安门"
"BJ1577519118418968576","北京","朝阳","芍药居"
"BJ1577522719216369664","北京","昌平","北七家"
"BJ1577558516829257728","北京","海淀","军博"
"BJ1577570042822787072","北京","海淀","万柳"
"BJ1577575644353527808","北京","海淀","白石桥"
"BJ1577587801099075584","北京","朝阳","CBD"
"BJ1577588056016289792","北京","顺义","顺义城"
"BJ1577593426797395968","北京","海淀","万柳"
