"SH1588040347630436352","上海","黄浦","新天地"
"SH1588040993205125120","上海","嘉定","嘉定新城"
"SH1588045377448181760","上海","虹口","曲阳"
"SH1588046413051199488","上海","松江","松江大学城"
"SH1588046436463804416","上海","静安","西藏北路"
"SH1588050867070697472","上海","静安","西藏北路"
"SH1588065056359186432","上海","闵行","金虹桥"
"SH1588066744935645184","上海","浦东","惠南"
"SH1588074488124145664","上海","浦东","张江"
"SH1588077801532030976","上海","金山","金山"
"SH1588082042115981312","上海","浦东","陆家嘴"
"SH1588083201086062592","上海","浦东","碧云"
"SH1588086826470473728","上海","松江","新桥"
"SH1588091872222380032","上海","闵行","老闵行"
"SH1588092224560693248","上海","静安","彭浦"
"SH1588092569768689664","上海","松江","松江新城"
"SH1588092783959212032","上海","静安","大宁"
"SH1588093199564406784","上海","青浦","夏阳"
"SH1588096083215515648","上海","长宁","中山公园"
"SH1588099644083142656","上海","松江","莘闵别墅"
"SH1588101644564824064","上海","静安","南京西路"
"SH1588102868164935680","上海","浦东","联洋"
"SH1588103772666593280","上海","浦东","梅园"
"SH1588109634076409856","上海","长宁","新华路"
"SH1588111315124092928","上海","虹口","北外滩"
"SH1588120439845027840","上海","青浦","赵巷"
"SH1588125662160355328","上海","长宁","镇宁路"
"SH1588130289337499648","上海","普陀","真如"
"SH1588135977140879360","上海","静安","西藏北路"
"SH1588142344060796928","上海","静安","大宁"
"SH1588154639155462144","上海","闵行","梅陇"
"SH1588162694458900480","上海","杨浦","黄兴公园"
"SH1588165636301783040","上海","杨浦","周家嘴路"
"SH1588180490865606656","上海","松江","松江大学城"
"SH1588198332474327040","上海","闵行","华漕"
"SH1588368230148210688","上海","长宁","镇宁路"
"SH1588374920436383744","上海","松江","洞泾"
"SH1588397001819553792","上海","杨浦","新江湾城"
"SH1588399098266910720","上海","普陀","长寿路"
"SH1588400122339786752","上海","虹口","凉城"
"SH1588412562871943168","上海","黄浦","五里桥"
"SH1588412667071037440","上海","闵行","春申"
"SH1588415470610939904","上海","静安","南京西路"
"SH1588415809963687936","上海","徐汇","徐家汇"
"SH1588419596312903680","上海","杨浦","五角场"
"SH1588422086072729600","上海","黄浦","世博滨江"
"SH1588436469750431744","上海","静安","静安寺"
"SH1588451205682561024","上海","黄浦","打浦桥"
"SH1588457270641950720","上海","徐汇","斜土路"
"SH1588459118438383616","上海","浦东","康桥"
"SH1588460230339985408","上海","闵行","老闵行"
"SH1588462940791504896","上海","静安","西藏北路"
"SH1588463065714655232","上海","奉贤","奉贤金汇"
"SH1588464548090740736","上海","松江","松江新城"
"SH1588464892812197888","上海","静安","曹家渡"
"SH1588469029754896384","上海","黄浦","黄浦滨江"
"SH1588470343083753472","上海","奉贤","奉贤金汇"
"SH1588474762668015616","上海","嘉定","菊园新区"
"SH1588480583422443520","上海","浦东","梅园"
"SH1588495699761168384","上海","虹口","凉城"
"SH1588497578884857856","上海","奉贤","南桥"
"SH1588506497971650560","上海","静安","不夜城"
"SH1588508028905193472","上海","闵行","华漕"
"SH1588508253388537856","上海","松江","泗泾"
"SH1588510705294770176","上海","徐汇","徐汇滨江"
"SH1588724866477981696","上海","嘉定","外冈"
"SH1588725001240969216","上海","虹口","凉城"
"SH1588725977997901824","上海","闵行","华漕"
"SH1588729881636634624","上海","闵行","古美"
"SH1588731368529985536","上海","嘉定","菊园新区"
"SH1588734932065189888","上海","静安","静安寺"
"SH1588735352720326656","上海","奉贤","庄行"
"SH1588737046044737536","上海","嘉定","江桥"
"SH1588745402268516352","上海","奉贤","海湾"
"SH1588745497894453248","上海","浦东","康桥"
"SH1588750402088599552","上海","闵行","春申"
"SH1588750503431372800","上海","虹口","曲阳"
"SH1588751641597706240","上海","奉贤","南桥"
"SH1588752446375591936","上海","静安","西藏北路"
"SH1588758033641504768","上海","闵行","静安新城"
"SH1588758070803038208","上海","浦东","川沙"
"SH1588758726112706560","上海","静安","静安寺"
"SH1588760386281144320","上海","宝山","上大"
"SH1588760389917605888","上海","普陀","武宁"
"SH1588764238799699968","上海","奉贤","奉贤金汇"
"SH1588765166328086528","上海","金山","金山"
"SH1588765722459242496","上海","闵行","梅陇"
"SH1588765785625460736","上海","松江","松江新城"
"SH1588766993740201984","上海","浦东","周浦"
"SH1588772385887092736","上海","浦东","张江"
"SH1588773071320252416","上海","黄浦","打浦桥"
"SH1588773629506617344","上海","嘉定","嘉定新城"
"SH1588776200854044672","上海","长宁","中山公园"
"SH1588780782577516544","上海","静安","西藏北路"
"SH1588783305501704192","上海","浦东","三林"
"SH1588785261641203712","上海","静安","西藏北路"
"SH1588787162617217024","上海","闵行","华漕"
"SH1588788900879400960","上海","杨浦","中原"
"SH1588790703180218368","上海","浦东","曹路"
"SH1588793355930697728","上海","长宁","天山"
"SH1588796265649405952","上海","静安","西藏北路"
"SH1588800666992640000","上海","静安","西藏北路"
"SH1588807659098734592","上海","静安","西藏北路"
"SH1588809591980818432","上海","浦东","御桥"
"SH1588811319522361344","上海","静安","西藏北路"
"SH1588811906980773888","上海","黄浦","淮海中路"
"SH1588814154288857088","上海","奉贤","奉贤金汇"
"SH1588815042030075904","上海","奉贤","南桥"
"SH1588815224167727104","上海","青浦","华新"
"SH1588822680327421952","上海","闵行","古美"
"SH1588827598589263872","上海","虹口","江湾镇"
"SH1588830213578424320","上海","静安","曹家渡"
"SH1588831494330122240","上海","静安","西藏北路"
"SH1588831982429667328","上海","松江","松江大学城"
"SH1588834316392071168","上海","普陀","长征"
"SH1588834530238660608","上海","虹口","鲁迅公园"
"SH1588836104591638528","上海","静安","西藏北路"
"SH1588836598449963008","上海","静安","南京西路"
"SH1588836805975736320","上海","黄浦","南京东路"
"SH1588839364153049088","上海","静安","江宁路"
"SH1588843634189402112","上海","静安","西藏北路"
"SH1588844011236360192","上海","徐汇","华泾"
"SH1588869824740589568","上海","浦东","杨思前滩"
"SH1588874057128869888","上海","徐汇","徐家汇"
"SH1588878807354310656","上海","长宁","新华路"
"SH1588880474258800640","上海","虹口","临平路"
"SH1588880832834043904","上海","静安","西藏北路"
"SH1588883061456502784","上海","杨浦","鞍山"
"SH1588893547929534464","上海","闵行","金虹桥"
"SH1588899032250449920","上海","青浦","徐泾"
"SH1588902188329992192","上海","松江","佘山"
"SH1588944034364129280","上海","闵行","航华"
"SH1589088430254456832","上海","松江","佘山"
"SH1589095960607195136","上海","浦东","唐镇"
"SH1589105096954740736","上海","徐汇","康健"
"SH1589106696599371776","上海","闵行","莘庄"
"SH1589108989084303360","上海","松江","泗泾"
"SH1589110732748750848","上海","长宁","古北"
"SH1589112729266814976","上海","奉贤","奉城"
"SH1589114199169040384","上海","徐汇","龙华"
"SH1589116078074626048","上海","静安","曹家渡"
"SH1589116553943580672","上海","长宁","仙霞"
"SH1589118889336242176","上海","普陀","长征"
"SH1589122637651509248","上海","黄浦","打浦桥"
"SH1589123918000553984","上海","闵行","莘庄"
"SH1589124774863306752","上海","松江","九亭"
"SH1589127970696462336","上海","宝山","罗店"
"SH1589144460560695296","上海","浦东","陆家嘴"
"SH1589150469358354432","上海","普陀","长风"
"SH1589155377809719296","上海","松江","车墩"
"SH1589156149578432512","上海","浦东","塘桥"
"SH1589156530802917376","上海","静安","西藏北路"
"SH1589157273391857664","上海","杨浦","新江湾城"
"SH1589158075334393856","上海","松江","松江大学城"
"SH1589158676965359616","上海","宝山","罗泾"
"SH1589160855797235712","上海","静安","不夜城"
"SH1589161881757548544","上海","浦东","祝桥"
"SH1589163990154477568","上海","宝山","大华"
"SH1589165140727562240","上海","闵行","金虹桥"
"SH1589166391297048576","上海","虹口","江湾镇"
"SH1589168963328147456","上海","闵行","金虹桥"
"SH1589171191870914560","上海","黄浦","新天地"
"SH1589171972523163648","上海","浦东","南码头"
"SH1589174867092045824","上海","普陀","长寿路"
"SH1589175014383419392","上海","静安","江宁路"
"SH1589176966605438976","上海","宝山","大华"
"SH1589177781550317568","上海","宝山","大华"
"SH1589178834274484224","上海","长宁","镇宁路"
"SH1589181507694493696","上海","虹口","江湾镇"
"SH1589190707178897408","上海","浦东","杨东"
"SH1589191005750427648","上海","闵行","梅陇"
"SH1589191099757363200","上海","长宁","古北"
"SH1589191480507891712","上海","杨浦","东外滩"
"SH1589191758724464640","上海","静安","彭浦"
"SH1589192014103052288","上海","奉贤","奉贤金汇"
"SH1589195937069137920","上海","浦东","唐镇"
"SH1589196580529897472","上海","虹口","凉城"
"SH1589198470126764032","上海","嘉定","南翔"
"SH1589205986042707968","上海","浦东","三林"
"SH1589207363800268800","上海","静安","彭浦"
"SH1589212018731122688","上海","松江","松江大学城"
"SH1589212157436755968","上海","青浦","徐泾"
"SH1589215846918520832","上海","长宁","中山公园"
"SH1589216007686193152","上海","松江","松江老城"
"SH1589220579922149376","上海","奉贤","奉城"
"SH1589222987872075776","上海","青浦","盈浦"
"SH1589230574067777536","上海","浦东","北蔡"
"SH1589232950090661888","上海","普陀","武宁"
"SH1589235794847989760","上海","松江","松江大学城"
"SH1589239309167230976","上海","徐汇","徐汇滨江"
"SH1589244008742256640","上海","静安","大宁"
"SH1589255853108625408","上海","普陀","长寿路"
"SH1589256010810261504","上海","黄浦","蓬莱公园"
"SH1589258068217036800","上海","静安","静安寺"
"SH1589261700786290688","上海","普陀","真如"
"SH1589278654402134016","上海","浦东","陆家嘴"
"SH1589283120329261056","上海","长宁","北新泾"
"SH1589289207925309440","上海","宝山","罗泾"
"SH1589307833726271488","上海","徐汇","华泾"
"SH1589453699401383936","上海","宝山","淞南"
"SH1589456742108889088","上海","普陀","真如"
"SH1589458750836572160","上海","浦东","三林"
"SH1589463593919709184","上海","黄浦","南京东路"
"SH1589464068358406144","上海","宝山","罗泾"
"SH1589466200084054016","上海","虹口","北外滩"
"SH1589467788076908544","上海","奉贤","奉贤金汇"
"SH1589474654299357184","上海","浦东","杨思前滩"
"SH1589479923217596416","上海","黄浦","新天地"
"SH1589484283695726592","上海","普陀","长征"
"SH1589486749682237440","上海","闵行","闵浦"
"SH1589486901566373888","上海","青浦","朱家角"
"SH1589491482371293184","上海","黄浦","淮海中路"
"SH1589491591100235776","上海","浦东","张江"
"SH1589496603306098688","上海","浦东","潍坊"
"SH1589498164241498112","上海","青浦","徐泾"
"SH1589501787050606592","上海","宝山","淞南"
"SH1589503118385610752","上海","浦东","塘桥"
"SH1589503726043791360","上海","松江","泗泾"
"SH1589503836551118848","上海","宝山","上大"
"SH1589509447049281536","上海","嘉定","安亭"
"SH1589512868326277120","上海","浦东","源深"
"SH1589518457307660288","上海","嘉定","菊园新区"
"SH1589527112589508608","上海","黄浦","人民广场"
"SH1589534624038518784","上海","嘉定","安亭"
"SH1589538007864573952","上海","浦东","世博"
"SH1589538606974763008","上海","黄浦","蓬莱公园"
"SH1589547296083673088","上海","宝山","顾村"
"SH1589554901573173248","上海","杨浦","周家嘴路"
"SH1589557666869411840","上海","金山","金山"
"SH1589561198527905792","上海","闵行","吴泾"
"SH1589563372955762688","上海","浦东","碧云"
"SH1589567000022089728","上海","青浦","朱家角"
"SH1589569017356484608","上海","长宁","仙霞"
"SH1589570469986566144","上海","浦东","高行"
"SH1589583388560326656","上海","宝山","张庙"
"SH1589589575573962752","上海","闵行","梅陇"
"SH1589590974575673344","上海","长宁","天山"
"SH1589601036786466816","上海","长宁","中山公园"
"SH1589602652839215104","上海","普陀","光新"
"SH1589606110157864960","上海","闵行","华漕"
"SH1589607097757073408","上海","徐汇","建国西路"
"SH1589614657037926400","上海","浦东","杨思前滩"
"SH1589620460922863616","上海","闵行","七宝"
"SH1589629242721697792","上海","徐汇","康健"
"SH1589650858209968128","上海","普陀","长征"
"SH1589658303632244736","上海","闵行","吴泾"
"SH1589805188258988032","上海","长宁","中山公园"
"SH1589811560551809024","上海","静安","大宁"
"SH1589826372904157184","上海","浦东","金桥"
"SH1589826712563089408","上海","闵行","颛桥"
"SH1589826747698774016","上海","黄浦","人民广场"
"SH1589827941506744320","上海","闵行","吴泾"
"SH1589828018816155648","上海","奉贤","庄行"
"SH1589828552906244096","上海","宝山","大场镇"
"SH1589828941974077440","上海","浦东","高行"
"SH1589830372626006016","上海","浦东","张江"
"SH1589831788304269312","上海","青浦","白鹤"
"SH1589839458587377664","上海","宝山","罗店"
"SH1589839639378657280","上海","闵行","浦江"
"SH1589839913388343296","上海","宝山","罗泾"
"SH1589841097062875136","上海","徐汇","建国西路"
"SH1589845531876655104","上海","闵行","华漕"
"SH1589849932834013184","上海","长宁","中山公园"
"SH1589849966166147072","上海","奉贤","南桥"
"SH1589850256713973760","上海","浦东","杨思前滩"
"SH1589852262065242112","上海","青浦","华新"
"SH1589858370284683264","上海","徐汇","徐家汇"
"SH1589858442703536128","上海","宝山","杨行"
"SH1589860585137242112","上海","浦东","塘桥"
"SH1589866026391044096","上海","杨浦","黄兴公园"
"SH1589870932430684160","上海","长宁","中山公园"
"SH1589872841820471296","上海","青浦","夏阳"
"SH1589872998687440896","上海","松江","松江大学城"
"SH1589879359504646144","上海","松江","莘闵别墅"
"SH1589879960393220096","上海","静安","西藏北路"
"SH1589883930452951040","上海","徐汇","华东理工"
"SH1589884989992861696","上海","黄浦","南京东路"
"SH1589885945161711616","上海","浦东","张江"
"SH1589887636619657216","上海","浦东","碧云"
"SH1589889397807906816","上海","杨浦","控江路"
"SH1589892378917863424","上海","普陀","真如"
"SH1589893618015928320","上海","闵行","吴泾"
"SH1589895031529930752","上海","普陀","甘泉宜川"
"SH1589897987243376640","上海","静安","江宁路"
"SH1589898208140591104","上海","徐汇","万体馆"
"SH1589900953648103424","上海","虹口","凉城"
"SH1589903243780030464","上海","长宁","中山公园"
"SH1589907136274497536","上海","静安","曹家渡"
"SH1589908432759029760","上海","静安","南京西路"
"SH1589908844081840128","上海","奉贤","海湾"
"SH1589925539936731136","上海","浦东","北蔡"
"SH1589929927958855680","上海","徐汇","万体馆"
"SH1589932951527751680","上海","宝山","共康"
"SH1589933142356000768","上海","松江","松江老城"
"SH1589934115170287616","上海","杨浦","中原"
"SH1589935825129308160","上海","长宁","新华路"
"SH1589938437610274816","上海","普陀","长风"
"SH1589938634780311552","上海","徐汇","衡山路"
"SH1589942198500065280","上海","浦东","梅园"
"SH1589944458231676928","上海","静安","西藏北路"
"SH1589946387175309312","上海","普陀","武宁"
"SH1589946563180888064","上海","浦东","南码头"
"SH1589949709147963392","上海","浦东","唐镇"
"SH1589951910910099456","上海","浦东","源深"
"SH1589960622605336576","上海","浦东","惠南"
"SH1589961900584599552","上海","长宁","新华路"
"SH1589969994312056832","上海","静安","西藏北路"
"SH1589983485806772224","上海","嘉定","徐行"
"SH1589993742176092160","上海","浦东","周浦"
"SH1590004670720376832","上海","普陀","曹杨"
"SH1590039498492739584","上海","普陀","长寿路"
"SH1590174107964538880","上海","奉贤","奉贤金汇"
"SH1590180173708263424","上海","闵行","吴泾"
"SH1590181898871635968","上海","静安","不夜城"
"SH1590191431543160832","上海","浦东","北蔡"
"SH1590196812088606720","上海","奉贤","海湾"
"SH1590198600778907648","上海","松江","松江老城"
"SH1590200764544843776","上海","浦东","杨思前滩"
"SH1590200808748613632","上海","松江","松江新城"
"SH1590201480760000512","上海","长宁","虹桥"
"SH1590202410721083392","上海","浦东","金杨"
"SH1590204847204859904","上海","静安","江宁路"
"SH1590205538510045184","上海","嘉定","嘉定老城"
"SH1590205570336423936","上海","宝山","上大"
"SH1590212049185538048","上海","浦东","世博"
"SH1590225147254538240","上海","浦东","康桥"
"SH1590230277815271424","上海","普陀","真如"
"SH1590231676355608576","上海","松江","莘闵别墅"
"SH1590238396637249536","上海","闵行","古美"
"SH1590240292580098048","上海","宝山","高境"
"SH1590243042701344768","上海","杨浦","鞍山"
"SH1590246738889801728","上海","嘉定","菊园新区"
"SH1590246814307581952","上海","静安","大宁"
"SH1590247066787905536","上海","徐汇","衡山路"
"SH1590252592229777408","上海","徐汇","华泾"
"SH1590254619500478464","上海","长宁","中山公园"
"SH1590257962302046208","上海","浦东","高行"
"SH1590260684807995392","上海","静安","大宁"
"SH1590263489065123840","上海","闵行","华漕"
"SH1590263585735442432","上海","静安","永和"
"SH1590265090941124608","上海","徐汇","徐家汇"
"SH1590265649957961728","上海","徐汇","龙华"
"SH1590267071789268992","上海","杨浦","五角场"
"SH1590270226782486528","上海","虹口","鲁迅公园"
"SH1590272050369396736","上海","静安","彭浦"
"SH1590276851559825408","上海","虹口","北外滩"
"SH1590278659975938048","上海","浦东","御桥"
"SH1590283581740023808","上海","长宁","中山公园"
"SH1590286252375015424","上海","浦东","唐镇"
"SH1590286659583213568","上海","普陀","长寿路"
"SH1590287348153712640","上海","长宁","新华路"
"SH1590300286285512704","上海","静安","江宁路"
"SH1590305546202775552","上海","杨浦","新江湾城"
"SH1590309700769939456","上海","浦东","杨东"
"SH1590316108039061504","上海","宝山","共康"
"SH1590316539620360192","上海","普陀","真如"
"SH1590327866275397632","上海","静安","南京西路"
"SH1590338335719555072","上海","浦东","张江"
"SH1590345581027393536","上海","徐汇","康健"
"SH1590363004220735488","上海","宝山","高境"
"SH1590545010795741184","上海","闵行","七宝"
"SH1590547720664252416","上海","宝山","张庙"
"SH1590549638270681088","上海","静安","彭浦"
"SH1590554387908919296","上海","徐汇","衡山路"
"SH1590557220855087104","上海","徐汇","康健"
"SH1590563818075848704","上海","浦东","塘桥"
"SH1590566483132416000","上海","宝山","罗店"
"SH1590568522457546752","上海","闵行","华漕"
"SH1590569477915803648","上海","浦东","新场"
"SH1590571043494297600","上海","浦东","金桥"
"SH1590580576379731968","上海","浦东","杨思前滩"
"SH1590597140260847616","上海","奉贤","海湾"
"SH1590599049445113856","上海","静安","阳城"
"SH1590600959585681408","上海","浦东","杨东"
"SH1590603357637050368","上海","普陀","甘泉宜川"
"SH1590606286712471552","上海","奉贤","南桥"
"SH1590606404593385472","上海","闵行","华漕"
"SH1590610548871921664","上海","杨浦","新江湾城"
"SH1590619503467692032","上海","松江","佘山"
"SH1590620508984967168","上海","静安","不夜城"
"SH1590621140101890048","上海","嘉定","菊园新区"
"SH1590625881720619008","上海","徐汇","建国西路"
"SH1590627314528419840","上海","青浦","华新"
"SH1590630306434514944","上海","杨浦","黄兴公园"
"SH1590638919261618176","上海","浦东","金桥"
"SH1590640320415006720","上海","闵行","七宝"
"SH1590641895975944192","上海","黄浦","老西门"
"SH1590643157928771584","上海","嘉定","嘉定新城"
"SH1590643670925705216","上海","长宁","天山"
"SH1590645935384297472","上海","浦东","杨思前滩"
"SH1590654075291041792","上海","静安","江宁路"
"SH1590656164532584448","上海","杨浦","鞍山"
"SH1590665542354599936","上海","静安","江宁路"
"SH1590667273150922752","上海","静安","曹家渡"
"SH1590667647186370560","上海","闵行","七宝"
"SH1590676782388871168","上海","徐汇","田林"
"SH1590679702274572288","上海","闵行","华漕"
"SH1590683460983324672","上海","宝山","高境"
"SH1590688088676368384","上海","虹口","北外滩"
"SH1590688994226601984","上海","松江","松江老城"
"SH1590690836830486528","上海","杨浦","中原"
"SH1590695356646031360","上海","浦东","高行"
"SH1590696625024532480","上海","嘉定","南翔"
"SH1590704219487207424","上海","闵行","春申"
"SH1590710508707643392","上海","浦东","川沙"
"SH1590720453951881216","上海","浦东","梅园"
"SH1590897305974734848","上海","静安","不夜城"
"SH1590899635692503040","上海","普陀","真如"
"SH1590904637735567360","上海","普陀","曹杨"
"SH1590907176807825408","上海","静安","大宁"
"SH1590912066028306432","上海","浦东","三林"
"SH1590913793016201216","上海","浦东","三林"
"SH1590913835085070336","上海","虹口","曲阳"
"SH1590923174172688384","上海","松江","泗泾"
"SH1590925192329166848","上海","浦东","金桥"
"SH1590926051553312768","上海","静安","曹家渡"
"SH1590928658850119680","上海","黄浦","新天地"
"SH1590932005506252800","上海","浦东","杨思前滩"
"SH1590938771874906112","上海","浦东","临港新城"
"SH1590939381256945664","上海","浦东","周浦"
"SH1590942199476912128","上海","宝山","大场镇"
"SH1590944285530783744","上海","闵行","春申"
"SH1590946471719469056","上海","浦东","金桥"
"SH1590946516757905408","上海","青浦","徐泾"
"SH1590946871281451008","上海","静安","阳城"
"SH1590947871379685376","上海","青浦","盈浦"
"SH1590950880826359808","上海","静安","江宁路"
"SH1590957802275209216","上海","虹口","凉城"
"SH1590962118968999936","上海","浦东","金杨"
"SH1590962658381660160","上海","徐汇","徐汇滨江"
"SH1590976285163651072","上海","闵行","莘庄"
"SH1590979203983998976","上海","宝山","罗店"
"SH1590980327080198144","上海","浦东","潍坊"
"SH1590980392217739264","上海","松江","莘闵别墅"
"SH1590987024607739904","上海","青浦","朱家角"
"SH1590989596794028032","上海","松江","莘闵别墅"
"SH1590990205349789696","上海","嘉定","安亭"
"SH1590991655803027456","上海","杨浦","鞍山"
"SH1590991843259056128","上海","闵行","华漕"
"SH1590991983046819840","上海","松江","松江大学城"
"SH1590998436067409920","上海","虹口","北外滩"
"SH1591001970997460992","上海","崇明","长兴岛"
"SH1591002056255078400","上海","静安","大宁"
"SH1591002736415997952","上海","闵行","七宝"
"SH1591003239061389312","上海","闵行","华漕"
"SH1591003486416273408","上海","普陀","万里"
"SH1591006644219674624","上海","闵行","春申"
"SH1591009074059673600","上海","宝山","顾村"
"SH1591009361390469120","上海","黄浦","蓬莱公园"
"SH1591011822654193664","上海","静安","江宁路"
"SH1591013582085029888","上海","闵行","老闵行"
"SH1591014384929341440","上海","静安","西藏北路"
"SH1591019091257196544","上海","徐汇","徐家汇"
"SH1591024322237956096","上海","长宁","虹桥"
"SH1591039959878336512","上海","浦东","杨思前滩"
"SH1591041358649360384","上海","浦东","碧云"
"SH1591044855050534912","上海","嘉定","菊园新区"
"SH1591048732739108864","上海","松江","松江新城"
"SH1591048734454579200","上海","虹口","曲阳"
"SH1591052225692565504","上海","普陀","真如"
"SH1591053401309839360","上海","长宁","西郊"
"SH1591056303394914304","上海","浦东","航头"
"SH1591057075092324352","上海","虹口","曲阳"
"SH1591060281050529792","上海","闵行","老闵行"
"SH1591060551058849792","上海","青浦","华新"
"SH1591065228630556672","上海","闵行","龙柏"
"SH1591072451884744704","上海","青浦","徐泾"
"SH1591087061501214720","上海","徐汇","斜土路"
"SH1591234462283202560","上海","长宁","中山公园"
"SH1591260956657188864","上海","松江","洞泾"
"SH1591267984138043392","上海","杨浦","五角场"
"SH1591268703243075584","上海","浦东","杨思前滩"
"SH1591271803332853760","上海","虹口","凉城"
"SH1591275011631480832","上海","长宁","镇宁路"
"SH1591280065553891328","上海","静安","静安寺"
"SH1591283775159926784","上海","闵行","七宝"
"SH1591284413012901888","上海","普陀","桃浦"
"SH1591289138806521856","上海","浦东","高行"
"SH1591289165553598464","上海","浦东","三林"
"SH1591290696680079360","上海","浦东","周浦"
"SH1591295660458508288","上海","静安","彭浦"
"SH1591299256801558528","上海","普陀","桃浦"
"SH1591304156306472960","上海","闵行","古美"
"SH1591307638837084160","上海","松江","松江老城"
"SH1591327044820533248","上海","松江","松江老城"
"SH1591327527127744512","上海","闵行","春申"
"SH1591328772311744512","上海","黄浦","五里桥"
"SH1591330146432843776","上海","闵行","浦江"
"SH1591336604851503104","上海","闵行","静安新城"
"SH1591338462672322560","上海","徐汇","衡山路"
"SH1591338968635408384","上海","浦东","花木"
"SH1591340260615258112","上海","虹口","鲁迅公园"
"SH1591347486792876032","上海","闵行","吴泾"
"SH1591350243532734464","上海","普陀","长风"
"SH1591359820202508288","上海","嘉定","菊园新区"
"SH1591361933615824896","上海","虹口","曲阳"
"SH1591366775147069440","上海","静安","不夜城"
"SH1591378007694508032","上海","奉贤","奉贤金汇"
"SH1591388054797418496","上海","浦东","御桥"
"SH1591390423387996160","上海","松江","松江老城"
"SH1591403459217719296","上海","闵行","金虹桥"
"SH1591408140178423808","上海","浦东","唐镇"
"SH1591415002433060864","上海","普陀","中远两湾城"
"SH1591415273510928384","上海","奉贤","西渡"
"SH1591418714446626816","上海","浦东","洋泾"
"SH1591419330518581248","上海","松江","车墩"
"SH1591419699051102208","上海","静安","彭浦"
"SH1591422755838885888","上海","闵行","华漕"
"SH1591426760866529280","上海","徐汇","徐家汇"
"SH1591430790837698560","上海","闵行","华漕"
"SH1591438266031144960","上海","浦东","御桥"
"SH1591446358772940800","上海","徐汇","徐汇滨江"
"SH1591475791512731648","上海","宝山","大华"
"SH1591623211064229888","上海","松江","莘闵别墅"
"SH1591629120393969664","上海","浦东","川沙"
"SH1591631341437321216","上海","普陀","长风"
"SH1591634311965048832","上海","闵行","华漕"
"SH1591641045903343616","上海","奉贤","海湾"
"SH1591641154938470400","上海","普陀","真如"
"SH1591641357187809280","上海","嘉定","丰庄"
"SH1591645053644701696","上海","浦东","书院镇"
"SH1591645098330816512","上海","浦东","金杨"
"SH1591645128643051520","上海","浦东","杨思前滩"
"SH1591646591062638592","上海","徐汇","徐家汇"
"SH1591649931314069504","上海","黄浦","人民广场"
"SH1591653042120294400","上海","普陀","长征"
"SH1591653416952659968","上海","杨浦","周家嘴路"
"SH1591659448626053120","上海","闵行","金虹桥"
"SH1591660014139867136","上海","普陀","长征"
"SH1591665751830298624","上海","黄浦","蓬莱公园"
"SH1591667261746184192","上海","浦东","川沙"
"SH1591668765181870080","上海","杨浦","控江路"
"SH1591678702209466368","上海","黄浦","淮海中路"
"SH1591681227507630080","上海","闵行","浦江"
"SH1591683955747192832","上海","奉贤","南桥"
"SH1591685064746336256","上海","浦东","泥城镇"
"SH1591686366465359872","上海","虹口","凉城"
"SH1591692992782008320","上海","杨浦","中原"
"SH1591703243958779904","上海","浦东","世博"
"SH1591705087187615744","上海","静安","西藏北路"
"SH1591710067030228992","上海","闵行","吴泾"
"SH1591710822747340800","上海","闵行","华漕"
"SH1591711032504483840","上海","闵行","颛桥"
"SH1591728639374786560","上海","宝山","高境"
"SH1591743919475916800","上海","浦东","北蔡"
"SH1591755832951832576","上海","嘉定","嘉定新城"
"SH1591761347853418496","上海","宝山","张庙"
"SH1591767337743155200","上海","闵行","古美"
"SH1591768514899738624","上海","长宁","天山"
"SH1591770510524416000","上海","静安","西藏北路"
"SH1591771082547789824","上海","宝山","上大"
"SH1591775161642647552","上海","浦东","康桥"
"SH1591775791455141888","上海","浦东","陆家嘴"
"SH1591776203558092800","上海","闵行","莘庄"
"SH1591778354145525760","上海","浦东","金杨"
"SH1591783614251532288","上海","松江","泗泾"
"SH1591785563373961216","上海","浦东","联洋"
"SH1591793395251019776","上海","松江","泗泾"
"SH1591799306585636864","上海","奉贤","南桥"
"SH1591816504981061632","上海","浦东","张江"
"SH1591981252720721920","上海","宝山","张庙"
"SH1591987021323173888","上海","宝山","上大"
"SH1591991467411243008","上海","浦东","南码头"
"SH1591992944145989632","上海","闵行","华漕"
"SH1592002622032707584","上海","奉贤","南桥"
"SH1592016194989195264","上海","松江","松江新城"
"SH1592018340002398208","上海","黄浦","新天地"
"SH1592022429801119744","上海","浦东","源深"
"SH1592025706454319104","上海","闵行","吴泾"
"SH1592026822986432512","上海","浦东","陆家嘴"
"SH1592029032797437952","上海","徐汇","徐家汇"
"SH1592030615081844736","上海","闵行","老闵行"
"SH1592031520078430208","上海","闵行","莘庄"
"SH1592031588277813248","上海","闵行","古美"
"SH1592036950045360128","上海","松江","莘闵别墅"
"SH1592052360367046656","上海","闵行","春申"
"SH1592054195853197312","上海","闵行","华漕"
"SH1592066293484224512","上海","浦东","康桥"
"SH1592067404978978816","上海","浦东","塘桥"
"SH1592068467916275712","上海","杨浦","中原"
"SH1592069021707010048","上海","浦东","康桥"
"SH1592070513247649792","上海","黄浦","打浦桥"
"SH1592070699550244864","上海","宝山","上大"
"SH1592071297674772480","上海","浦东","碧云"
"SH1592073429345894400","上海","静安","不夜城"
"SH1592076447445417984","上海","闵行","吴泾"
"SH1592092403047596032","上海","浦东","梅园"
"SH1592093799675330560","上海","闵行","莘庄"
